file,code,product_id,status,public_main_url,public_thumb_url,message
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0012 EUCALIPTO SFERAGEL 360ml.png,EN0012,c489e5cf-32c3-42af-9095-be00d2c9356c,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/c489e5cf-32c3-42af-9095-be00d2c9356c/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/c489e5cf-32c3-42af-9095-be00d2c9356c/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0013 ANTI TARME SFERAGEL 360ml.png,EN0013,7eeae322-169b-462e-b9ba-f8073cf3666f,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/7eeae322-169b-462e-b9ba-f8073cf3666f/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/7eeae322-169b-462e-b9ba-f8073cf3666f/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0015 PROFUMO CITRONELLA SPRAY 750ML.png,EN0015,2602c556-da92-4b61-9a81-6716615b689a,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/2602c556-da92-4b61-9a81-6716615b689a/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/2602c556-da92-4b61-9a81-6716615b689a/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0020 VOLPI GRANULARE 1LT.png,EN0020,e6202b6c-8a9b-447f-abff-b367b086a2fc,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/e6202b6c-8a9b-447f-abff-b367b086a2fc/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/e6202b6c-8a9b-447f-abff-b367b086a2fc/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0022 VOLPI CUBO GEL 1LT.png,EN0022,98daf89a-c795-4c5f-8916-c6be89b652cc,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/98daf89a-c795-4c5f-8916-c6be89b652cc/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/98daf89a-c795-4c5f-8916-c6be89b652cc/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0021 VOLPI GEL 1LT.png,EN0021,ad8f8151-2152-47c7-a39d-e06fb4dc2c20,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/ad8f8151-2152-47c7-a39d-e06fb4dc2c20/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/ad8f8151-2152-47c7-a39d-e06fb4dc2c20/thumb.webp,
"/Volumes/Condivisa/FOTO ENERGICA 2025/EN0023 VOLPI CUBO GEL 2,5LT.png",EN0023,7e24c027-4cd6-40ef-aaad-8a0f89448dcc,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/7e24c027-4cd6-40ef-aaad-8a0f89448dcc/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/7e24c027-4cd6-40ef-aaad-8a0f89448dcc/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0025 MARTORE GRANULARE 1LT.png,EN0025,ad309685-f051-4d8d-97b5-4dce0fbc6eb3,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/ad309685-f051-4d8d-97b5-4dce0fbc6eb3/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/ad309685-f051-4d8d-97b5-4dce0fbc6eb3/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0024 STOP URINE SPRAY 750ML.png,EN0024,5bb5b43b-f214-4ff1-b0a2-1141a7e2fbe2,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/5bb5b43b-f214-4ff1-b0a2-1141a7e2fbe2/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/5bb5b43b-f214-4ff1-b0a2-1141a7e2fbe2/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0026 MARTORE SPRAY 1LT.png,EN0026,de3bc44c-43c3-4d2b-977a-5ee9841d8f0c,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/de3bc44c-43c3-4d2b-977a-5ee9841d8f0c/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/de3bc44c-43c3-4d2b-977a-5ee9841d8f0c/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0027 MARTORE GEL 1LT.png,EN0027,45c9fae4-dffd-42f2-8d69-b4a9cb5171ff,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/45c9fae4-dffd-42f2-8d69-b4a9cb5171ff/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/45c9fae4-dffd-42f2-8d69-b4a9cb5171ff/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0028 MARTORE CUBO GEL 1lt.png,EN0028,ae4f1164-6502-4167-8d1b-0393ed912b8b,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/ae4f1164-6502-4167-8d1b-0393ed912b8b/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/ae4f1164-6502-4167-8d1b-0393ed912b8b/thumb.webp,
"/Volumes/Condivisa/FOTO ENERGICA 2025/EN0029 MARTORE CUBO GEL 2,5lt.png",EN0029,36c710c5-d908-4b81-9603-137914712afe,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/36c710c5-d908-4b81-9603-137914712afe/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/36c710c5-d908-4b81-9603-137914712afe/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0031 ROLL-ON-75ml.png,EN0031,68f5823a-79b7-4149-81ff-c875d531ff0f,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/68f5823a-79b7-4149-81ff-c875d531ff0f/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/68f5823a-79b7-4149-81ff-c875d531ff0f/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0030 COLONIA LAVANDA PER CANI 125ml.png,EN0030,fd428f2a-ed12-4f32-8268-544debdf18f2,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/fd428f2a-ed12-4f32-8268-544debdf18f2/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/fd428f2a-ed12-4f32-8268-544debdf18f2/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0032 PROTEZIONE PER CANI OLIO DI NEEM SPRAY 500ML.png,EN0032,da08d5e5-82c9-49af-a722-fa2675f5c293,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/da08d5e5-82c9-49af-a722-fa2675f5c293/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/da08d5e5-82c9-49af-a722-fa2675f5c293/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0033 PROTEZIONE PER CANI OLIO DI NEEM+CITRONELLA SPRAY 500ML.png,EN0033,aa383451-0df7-4670-83fc-30974db5c14b,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/aa383451-0df7-4670-83fc-30974db5c14b/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/aa383451-0df7-4670-83fc-30974db5c14b/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0034 PROTEZIONE PER CANI OLI DI NEEM+EUCALIPTO SPRAY 500ML.png,EN0034,ba659a2b-9f90-4c57-a313-a3a088ddf2cb,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/ba659a2b-9f90-4c57-a313-a3a088ddf2cb/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/ba659a2b-9f90-4c57-a313-a3a088ddf2cb/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0035 PROTEZIONE PER CANI OLIO DI NEEM+LAVANDA SPRAY 500ML.png,EN0035,aa2c5f3f-4bf5-485f-ad23-430dee98e03d,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/aa2c5f3f-4bf5-485f-ad23-430dee98e03d/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/aa2c5f3f-4bf5-485f-ad23-430dee98e03d/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0037 CREMA ARNICA GEL CANI GEL 250ML.png,EN0037,646e31cb-cae7-4d9b-9a9d-e15fb91ec514,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/646e31cb-cae7-4d9b-9a9d-e15fb91ec514/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/646e31cb-cae7-4d9b-9a9d-e15fb91ec514/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0036 OLIO DI ARNICA CANI SPRAY 500ML.png,EN0036,3fc80d85-8da5-452a-860f-81ed5e2feb6f,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/3fc80d85-8da5-452a-860f-81ed5e2feb6f/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/3fc80d85-8da5-452a-860f-81ed5e2feb6f/thumb.webp,
"/Volumes/Condivisa/FOTO ENERGICA 2025/EN0038 PROFUMO CITRONELLA CUBO GEL 2,5LT.png",EN0038,1f490fc6-72be-4789-8bb4-84746aca0fc1,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/1f490fc6-72be-4789-8bb4-84746aca0fc1/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/1f490fc6-72be-4789-8bb4-84746aca0fc1/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0039 PROFUMO CITRONELLA CUBO GEL 1LT.png,EN0039,a52e3a8e-48ff-4293-a344-fe83efb8f6cd,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/a52e3a8e-48ff-4293-a344-fe83efb8f6cd/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/a52e3a8e-48ff-4293-a344-fe83efb8f6cd/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0041 PROFUMO CITRONELLA SPRAY 500ML.png,EN0041,bab561cd-1884-4728-8d39-2a8642f6c539,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/bab561cd-1884-4728-8d39-2a8642f6c539/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/bab561cd-1884-4728-8d39-2a8642f6c539/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0040 PROFUMO CITRONELLA SPRAY 1LT.png,EN0040,85f58b48-cd76-435e-bdb0-7219cd00e705,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/85f58b48-cd76-435e-bdb0-7219cd00e705/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/85f58b48-cd76-435e-bdb0-7219cd00e705/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0043 PROFUMO CITRONELLA GEL 1LT.png,EN0043,b9beb825-7432-401c-aed1-071fbdf81e43,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/b9beb825-7432-401c-aed1-071fbdf81e43/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/b9beb825-7432-401c-aed1-071fbdf81e43/thumb.webp,
"/Volumes/Condivisa/FOTO ENERGICA 2025/EN0044 CANI E GATTI CUBO GEL 2,5LT.png",EN0044,9e00186a-fe86-438f-9f94-2a83b94c70c2,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/9e00186a-fe86-438f-9f94-2a83b94c70c2/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/9e00186a-fe86-438f-9f94-2a83b94c70c2/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0045 RAGNI SPRAY 750ML.png,EN0045,db515587-f1ec-4c00-9268-e7951c820421,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/db515587-f1ec-4c00-9268-e7951c820421/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/db515587-f1ec-4c00-9268-e7951c820421/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0042 PROFUMO CITRONELLA GRANULARE 1LT.png,EN0042,c7649621-3781-4912-a04f-55d1c08cb422,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/c7649621-3781-4912-a04f-55d1c08cb422/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/c7649621-3781-4912-a04f-55d1c08cb422/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0047 RAGNI SPRAY 500ML.png,EN0047,f4ed95f3-9ffd-4132-b5c9-45d8e09acecb,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/f4ed95f3-9ffd-4132-b5c9-45d8e09acecb/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/f4ed95f3-9ffd-4132-b5c9-45d8e09acecb/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0046 SCORPIONI SPRAY 1LT.png,EN0046,136011a1-5573-4175-93d7-e392b52160fe,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/136011a1-5573-4175-93d7-e392b52160fe/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/136011a1-5573-4175-93d7-e392b52160fe/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0048 SCORPIONI SPRAY 500ML.png,EN0048,f394d369-1baf-40d7-aec9-837851947ba0,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/f394d369-1baf-40d7-aec9-837851947ba0/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/f394d369-1baf-40d7-aec9-837851947ba0/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0049 SCORPIONI GRANULARE 1LT.png,EN0049,bbb64259-99b4-4d65-9585-40aa62d3d843,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/bbb64259-99b4-4d65-9585-40aa62d3d843/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/bbb64259-99b4-4d65-9585-40aa62d3d843/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0051 CANI E GATTI SPRAY 1LT.png,EN0051,4392e354-f479-4d20-8a3e-03365004c64c,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/4392e354-f479-4d20-8a3e-03365004c64c/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/4392e354-f479-4d20-8a3e-03365004c64c/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0052 CANI E GATTI SPRAY 500ML.png,EN0052,50b370dd-7d2f-4a89-bcfa-af6f225d02b9,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/50b370dd-7d2f-4a89-bcfa-af6f225d02b9/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/50b370dd-7d2f-4a89-bcfa-af6f225d02b9/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0050 SCORPIONI SPRAY 750ML.png,EN0050,86a9233e-e32c-4e96-b2a7-7e61dd673758,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/86a9233e-e32c-4e96-b2a7-7e61dd673758/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/86a9233e-e32c-4e96-b2a7-7e61dd673758/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0053 CANI E GATTI SPRAY 750ML.png,EN0053,f068f72b-39b7-440e-98b3-c4ef9def43a0,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/f068f72b-39b7-440e-98b3-c4ef9def43a0/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/f068f72b-39b7-440e-98b3-c4ef9def43a0/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0055 CANI E GATTI GRANULARE 1LT.png,EN0055,ea4ef8d7-13dd-40da-a6d4-963d12606a7d,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/ea4ef8d7-13dd-40da-a6d4-963d12606a7d/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/ea4ef8d7-13dd-40da-a6d4-963d12606a7d/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0054 ABITUANTE SPRAY 125ml.png,EN0054,6d244cac-7641-4b92-917c-bd062e49d0a3,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/6d244cac-7641-4b92-917c-bd062e49d0a3/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/6d244cac-7641-4b92-917c-bd062e49d0a3/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0058 ANTIACCOPPIAMENTO SPRAY 125ml.png,EN0058,4af799df-a3ac-442b-9fd1-a61d2ff6de87,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/4af799df-a3ac-442b-9fd1-a61d2ff6de87/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/4af799df-a3ac-442b-9fd1-a61d2ff6de87/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0057 CANI E GATTI CUBO GEL 1LT.png,EN0057,a26b3692-cfaa-4a12-a862-e7f75c0ab2ae,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/a26b3692-cfaa-4a12-a862-e7f75c0ab2ae/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/a26b3692-cfaa-4a12-a862-e7f75c0ab2ae/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0059 ANTIMORSO SPRAY 500ML.png,EN0059,4abc9466-ca1f-41a9-9132-d082a539fe70,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/4abc9466-ca1f-41a9-9132-d082a539fe70/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/4abc9466-ca1f-41a9-9132-d082a539fe70/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0061 TALPA GEL 1LT.png,EN0061,397b7e86-f86e-4927-b90a-d4806a26d85f,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/397b7e86-f86e-4927-b90a-d4806a26d85f/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/397b7e86-f86e-4927-b90a-d4806a26d85f/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0060 TALPE GRANULARE 1LT.png,EN0060,b39d7b3e-da34-48df-88d1-a72d8aee696e,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/b39d7b3e-da34-48df-88d1-a72d8aee696e/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/b39d7b3e-da34-48df-88d1-a72d8aee696e/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0062 TALPA CUBO GEL 1LT.png,EN0062,deeec8b8-9df5-40b4-9d4f-06aac4ac8fe0,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/deeec8b8-9df5-40b4-9d4f-06aac4ac8fe0/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/deeec8b8-9df5-40b4-9d4f-06aac4ac8fe0/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0064 PICCIONI CUBO GEL 1LT.png,EN0064,511e7708-4613-4d94-ac21-de661f6cbb54,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/511e7708-4613-4d94-ac21-de661f6cbb54/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/511e7708-4613-4d94-ac21-de661f6cbb54/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0065 PICCIONI SPRAY 1LT.png,EN0065,fd878db6-3695-4436-8070-c961aad3eeec,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/fd878db6-3695-4436-8070-c961aad3eeec/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/fd878db6-3695-4436-8070-c961aad3eeec/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0067 PICCIONI GRANULARE 1LT.png,EN0067,69be6984-63a3-4427-896d-40292fcced45,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/69be6984-63a3-4427-896d-40292fcced45/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/69be6984-63a3-4427-896d-40292fcced45/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0068 PICCIONI GEL 1LT.png,EN0068,14764bdb-db3c-427b-9688-115d393ecc84,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/14764bdb-db3c-427b-9688-115d393ecc84/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/14764bdb-db3c-427b-9688-115d393ecc84/thumb.webp,
/Volumes/Condivisa/FOTO ENERGICA 2025/EN0066 PICCIONI SPRAY 500ML.png,EN0066,30e60a47-f870-4ca8-a9e4-02de13001d5b,uploaded,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/30e60a47-f870-4ca8-a9e4-02de13001d5b/main.webp,https://pfpvsahrmwbhkgvjidnr.supabase.co/storage/v1/object/public/product-photos/30e60a47-f870-4ca8-a9e4-02de13001d5b/thumb.webp,
